t_seconds,wall_clock,probe_kind,query_ms,row_count
1200,2026-08-07T12:19:08.593528Z,slow,22,1146
1200,2026-08-07T12:19:09.095912Z,fast,14,754
1201,2026-08-07T12:19:09.593555Z,fast,20,1056
1201,2026-08-07T12:19:10.094897Z,fast,34,1327
1202,2026-08-07T12:19:10.594019Z,slow,27,893
1202,2026-08-07T12:19:10.594017Z,fast,29,1175
1202,2026-08-07T12:19:11.093889Z,fast,40,1246
1203,2026-08-07T12:19:11.595061Z,fast,17,1486
1203,2026-08-07T12:19:12.093575Z,fast,46,1155
1204,2026-08-07T12:19:12.595936Z,fast,19,988
1204,2026-08-07T12:19:12.595948Z,slow,48,1135
1204,2026-08-07T12:19:13.095462Z,fast,6,723
1205,2026-08-07T12:19:13.593693Z,fast,34,1486
1205,2026-08-07T12:19:14.094125Z,fast,27,1758
1206,2026-08-07T12:19:14.594047Z,fast,21,1260
1206,2026-08-07T12:19:14.594050Z,slow,36,1211
1206,2026-08-07T12:19:15.093773Z,fast,26,1347
1207,2026-08-07T12:19:15.593719Z,fast,20,1316
1207,2026-08-07T12:19:16.094319Z,fast,14,1466
1208,2026-08-07T12:19:16.594086Z,fast,29,1285
1208,2026-08-07T12:19:16.594086Z,slow,46,1285
1208,2026-08-07T12:19:17.094378Z,fast,22,1185
1209,2026-08-07T12:19:17.595173Z,fast,92,1382
1209,2026-08-07T12:19:18.093959Z,fast,32,1277
1210,2026-08-07T12:19:18.595956Z,slow,25,1437
1210,2026-08-07T12:19:18.595949Z,fast,33,1250
1210,2026-08-07T12:19:19.093645Z,fast,20,808
1211,2026-08-07T12:19:19.593976Z,fast,27,1134
1211,2026-08-07T12:19:20.094905Z,fast,41,1277
1212,2026-08-07T12:19:20.594087Z,slow,25,1162
1212,2026-08-07T12:19:20.594086Z,fast,25,1269
1212,2026-08-07T12:19:21.094196Z,fast,37,1267
1213,2026-08-07T12:19:21.594390Z,fast,29,1098
1213,2026-08-07T12:19:22.093478Z,fast,22,1418
1214,2026-08-07T12:19:22.594779Z,fast,23,1495
1214,2026-08-07T12:19:22.594784Z,slow,32,1484
1214,2026-08-07T12:19:23.097769Z,fast,14,1020
1215,2026-08-07T12:19:23.594045Z,fast,32,1134
1215,2026-08-07T12:19:24.095967Z,fast,15,899
1216,2026-08-07T12:19:24.594792Z,fast,25,1315
1216,2026-08-07T12:19:24.594797Z,slow,46,1240
1216,2026-08-07T12:19:25.093716Z,fast,13,1270
1217,2026-08-07T12:19:25.593987Z,fast,30,1486
1217,2026-08-07T12:19:26.093729Z,fast,38,1372
1218,2026-08-07T12:19:26.594078Z,fast,40,1350
1218,2026-08-07T12:19:26.594129Z,slow,41,1404
1218,2026-08-07T12:19:27.097469Z,fast,14,794
1219,2026-08-07T12:19:27.593651Z,fast,220,1543
1219,2026-08-07T12:19:28.095135Z,fast,36,1074
1220,2026-08-07T12:19:28.595058Z,slow,27,1165
1220,2026-08-07T12:19:28.595049Z,fast,39,1163
1220,2026-08-07T12:19:29.095296Z,fast,19,1066
1221,2026-08-07T12:19:29.593500Z,fast,17,870
1221,2026-08-07T12:19:30.093790Z,fast,40,1153
1222,2026-08-07T12:19:30.594441Z,fast,12,1137
1222,2026-08-07T12:19:30.594430Z,slow,44,1166
1222,2026-08-07T12:19:31.093741Z,fast,28,991
1223,2026-08-07T12:19:31.593485Z,fast,50,1481
1223,2026-08-07T12:19:32.094676Z,fast,20,1328
1224,2026-08-07T12:19:32.594482Z,fast,20,1392
1224,2026-08-07T12:19:32.594487Z,slow,34,1390
1224,2026-08-07T12:19:33.094284Z,fast,17,1310
1225,2026-08-07T12:19:33.593582Z,fast,30,963
1225,2026-08-07T12:19:34.095038Z,fast,34,1329
1226,2026-08-07T12:19:34.595574Z,fast,8,729
1226,2026-08-07T12:19:34.595574Z,slow,16,729
1226,2026-08-07T12:19:35.093591Z,fast,21,1310
1227,2026-08-07T12:19:35.593645Z,fast,30,1312
1227,2026-08-07T12:19:36.095054Z,fast,23,1240
1228,2026-08-07T12:19:36.594130Z,fast,25,877
1228,2026-08-07T12:19:36.594130Z,slow,33,877
1228,2026-08-07T12:19:37.093928Z,fast,19,1030
1229,2026-08-07T12:19:37.594670Z,fast,213,1502
1229,2026-08-07T12:19:38.093591Z,fast,22,1571
1230,2026-08-07T12:19:38.593916Z,slow,28,1268
1230,2026-08-07T12:19:38.593900Z,fast,33,1358
1230,2026-08-07T12:19:39.094154Z,fast,12,1351
1231,2026-08-07T12:19:39.595140Z,fast,26,1047
1231,2026-08-07T12:19:40.094004Z,fast,26,1416
1232,2026-08-07T12:19:40.593765Z,fast,21,1109
1232,2026-08-07T12:19:40.593770Z,slow,40,1110
1232,2026-08-07T12:19:41.097309Z,fast,30,1284
1233,2026-08-07T12:19:41.597505Z,fast,23,1502
1233,2026-08-07T12:19:42.094465Z,fast,18,1317
1234,2026-08-07T12:19:42.594947Z,fast,30,1495
1234,2026-08-07T12:19:42.594943Z,slow,31,1120
1234,2026-08-07T12:19:43.093706Z,fast,21,1518
1235,2026-08-07T12:19:43.593602Z,fast,17,1045
1235,2026-08-07T12:19:44.095017Z,fast,13,892
1236,2026-08-07T12:19:44.594904Z,slow,21,1068
1236,2026-08-07T12:19:44.594897Z,fast,24,1135
1236,2026-08-07T12:19:45.097459Z,fast,1,73
1237,2026-08-07T12:19:45.598056Z,fast,3,75
1237,2026-08-07T12:19:46.097821Z,fast,4,75
1238,2026-08-07T12:19:46.596042Z,fast,3,82
1238,2026-08-07T12:19:46.596052Z,slow,4,84
1238,2026-08-07T12:19:47.098579Z,fast,1,63
1239,2026-08-07T12:19:47.598575Z,fast,4,75
1239,2026-08-07T12:19:48.096763Z,fast,3,75
1240,2026-08-07T12:19:48.594624Z,fast,4,84
1240,2026-08-07T12:19:48.594658Z,slow,5,84
1240,2026-08-07T12:19:49.095213Z,fast,1,63
1241,2026-08-07T12:19:49.597552Z,fast,3,73
1241,2026-08-07T12:19:50.096057Z,fast,3,73
1242,2026-08-07T12:19:50.595112Z,fast,3,82
1242,2026-08-07T12:19:50.595113Z,slow,3,82
1242,2026-08-07T12:19:51.094246Z,fast,0,63
1243,2026-08-07T12:19:51.598582Z,fast,3,73
1243,2026-08-07T12:19:52.095399Z,fast,3,73
1244,2026-08-07T12:19:52.595111Z,slow,5,82
1244,2026-08-07T12:19:52.595105Z,fast,5,82
1244,2026-08-07T12:19:53.096009Z,fast,26,1666
1245,2026-08-07T12:19:53.595128Z,fast,3,73
1245,2026-08-07T12:19:54.097128Z,fast,3,73
1246,2026-08-07T12:19:54.598599Z,fast,4,82
1246,2026-08-07T12:19:54.598640Z,slow,4,82
1246,2026-08-07T12:19:55.098589Z,fast,13,435
1247,2026-08-07T12:19:55.598582Z,fast,3,63
1247,2026-08-07T12:19:56.098595Z,fast,3,73
1248,2026-08-07T12:19:56.598593Z,fast,4,82
1248,2026-08-07T12:19:56.598598Z,slow,4,82
1248,2026-08-07T12:19:57.098583Z,fast,3,73
1249,2026-08-07T12:19:57.598605Z,fast,3,63
1249,2026-08-07T12:19:58.098601Z,fast,2,73
1250,2026-08-07T12:19:58.597117Z,fast,4,82
1250,2026-08-07T12:19:58.597125Z,slow,4,82
1250,2026-08-07T12:19:59.098366Z,fast,3,73
1251,2026-08-07T12:19:59.596896Z,fast,3,63
1251,2026-08-07T12:20:00.098586Z,fast,2,73
1252,2026-08-07T12:20:00.598241Z,fast,4,82
1252,2026-08-07T12:20:00.598253Z,slow,4,82
1252,2026-08-07T12:20:01.095434Z,fast,3,73
1253,2026-08-07T12:20:01.598597Z,fast,3,63
1253,2026-08-07T12:20:02.098600Z,fast,4,73
1254,2026-08-07T12:20:02.597332Z,slow,3,82
1254,2026-08-07T12:20:02.597329Z,fast,3,82
1254,2026-08-07T12:20:03.095865Z,fast,2,73
1255,2026-08-07T12:20:03.596056Z,fast,3,63
1255,2026-08-07T12:20:04.095876Z,fast,4,73
1256,2026-08-07T12:20:04.595359Z,fast,4,82
1256,2026-08-07T12:20:04.595361Z,slow,4,82
1256,2026-08-07T12:20:05.095100Z,fast,3,73
1257,2026-08-07T12:20:05.595079Z,fast,3,63
1257,2026-08-07T12:20:06.094830Z,fast,3,73
1258,2026-08-07T12:20:06.594313Z,slow,5,82
1258,2026-08-07T12:20:06.594295Z,fast,5,82
1258,2026-08-07T12:20:07.095574Z,fast,4,73
1259,2026-08-07T12:20:07.596945Z,fast,3,63
1259,2026-08-07T12:20:08.098613Z,fast,3,73
1260,2026-08-07T12:20:08.597231Z,fast,5,82
1260,2026-08-07T12:20:08.597238Z,slow,5,82
1260,2026-08-07T12:20:09.095207Z,fast,3,73
1261,2026-08-07T12:20:09.594383Z,fast,8,943
1261,2026-08-07T12:20:10.094160Z,fast,26,1065
1262,2026-08-07T12:20:10.593556Z,fast,11,1258
1262,2026-08-07T12:20:10.593570Z,slow,20,1270
1262,2026-08-07T12:20:11.096041Z,fast,10,843
1263,2026-08-07T12:20:11.594017Z,fast,8,797
1263,2026-08-07T12:20:12.094747Z,fast,34,1295
1264,2026-08-07T12:20:12.593657Z,slow,29,1102
1264,2026-08-07T12:20:12.593655Z,fast,31,1103
1264,2026-08-07T12:20:13.094374Z,fast,21,1440
1265,2026-08-07T12:20:13.593778Z,fast,47,1483
1265,2026-08-07T12:20:14.094893Z,fast,50,1440
1266,2026-08-07T12:20:14.593919Z,fast,35,1452
1266,2026-08-07T12:20:14.593923Z,slow,48,1460
1266,2026-08-07T12:20:15.094666Z,fast,34,1483
1267,2026-08-07T12:20:15.593773Z,fast,15,1114
1267,2026-08-07T12:20:16.094278Z,fast,50,1496
1268,2026-08-07T12:20:16.594827Z,slow,23,1388
1268,2026-08-07T12:20:16.594825Z,fast,42,1397
1268,2026-08-07T12:20:17.094957Z,fast,37,1387
1269,2026-08-07T12:20:17.594625Z,fast,236,1299
1269,2026-08-07T12:20:18.094648Z,fast,51,1536
1270,2026-08-07T12:20:18.594209Z,fast,27,1331
1270,2026-08-07T12:20:18.594217Z,slow,59,1325
1270,2026-08-07T12:20:19.095608Z,fast,25,1114
1271,2026-08-07T12:20:19.594257Z,fast,34,1066
1271,2026-08-07T12:20:20.093665Z,fast,70,1009
1272,2026-08-07T12:20:20.594884Z,fast,18,751
1272,2026-08-07T12:20:20.594893Z,slow,20,761
1272,2026-08-07T12:20:21.094098Z,fast,109,1024
1273,2026-08-07T12:20:21.593620Z,fast,17,1213
1273,2026-08-07T12:20:22.093802Z,fast,28,1399
1274,2026-08-07T12:20:22.595156Z,fast,51,1272
1274,2026-08-07T12:20:22.595156Z,slow,56,1274
1274,2026-08-07T12:20:23.093715Z,fast,25,1485
1275,2026-08-07T12:20:23.594804Z,fast,25,1207
1275,2026-08-07T12:20:24.094510Z,fast,18,1205
1276,2026-08-07T12:20:24.594245Z,fast,23,1100
1276,2026-08-07T12:20:24.594249Z,slow,24,1232
1276,2026-08-07T12:20:25.093764Z,fast,33,1305
1277,2026-08-07T12:20:25.597574Z,fast,18,1372
1277,2026-08-07T12:20:26.093850Z,fast,41,1149
1278,2026-08-07T12:20:26.594299Z,fast,20,1058
1278,2026-08-07T12:20:26.594359Z,slow,31,1058
1278,2026-08-07T12:20:27.098299Z,fast,16,974
1279,2026-08-07T12:20:27.595244Z,fast,80,1068
1279,2026-08-07T12:20:28.095712Z,fast,42,1458
1280,2026-08-07T12:20:28.595520Z,slow,40,1412
1280,2026-08-07T12:20:28.595517Z,fast,41,1460
1280,2026-08-07T12:20:29.094086Z,fast,99,1647
1281,2026-08-07T12:20:29.594895Z,fast,29,750
1281,2026-08-07T12:20:30.093807Z,fast,32,1387
1282,2026-08-07T12:20:30.596486Z,fast,14,1123
1282,2026-08-07T12:20:30.596493Z,slow,48,1123
1282,2026-08-07T12:20:31.093597Z,fast,57,1055
1283,2026-08-07T12:20:31.594420Z,fast,22,984
1283,2026-08-07T12:20:32.095221Z,fast,27,1237
1284,2026-08-07T12:20:32.594769Z,slow,20,1157
1284,2026-08-07T12:20:32.594766Z,fast,35,1156
1284,2026-08-07T12:20:33.093794Z,fast,35,1511
1285,2026-08-07T12:20:33.593702Z,fast,20,1259
1285,2026-08-07T12:20:34.094994Z,fast,13,1135
1286,2026-08-07T12:20:34.593678Z,slow,29,1506
1286,2026-08-07T12:20:34.593675Z,fast,36,1383
1286,2026-08-07T12:20:35.095836Z,fast,12,857
1287,2026-08-07T12:20:35.594820Z,fast,16,1141
1287,2026-08-07T12:20:36.093596Z,fast,23,1156
1288,2026-08-07T12:20:36.593788Z,slow,45,1548
1288,2026-08-07T12:20:36.593777Z,fast,49,1558
1288,2026-08-07T12:20:37.095024Z,fast,22,1114
1289,2026-08-07T12:20:37.594418Z,fast,54,1564
1289,2026-08-07T12:20:38.093718Z,fast,34,1344
1290,2026-08-07T12:20:38.593621Z,fast,32,1201
1290,2026-08-07T12:20:38.593624Z,slow,36,1189
1290,2026-08-07T12:20:39.093727Z,fast,44,1499
1291,2026-08-07T12:20:39.598384Z,fast,54,1251
1291,2026-08-07T12:20:40.094394Z,fast,56,1593
1292,2026-08-07T12:20:40.594031Z,fast,16,823
1292,2026-08-07T12:20:40.594035Z,slow,18,822
1292,2026-08-07T12:20:41.093797Z,fast,28,1221
1293,2026-08-07T12:20:41.594287Z,fast,25,1594
1293,2026-08-07T12:20:42.093899Z,fast,39,1701
1294,2026-08-07T12:20:42.595230Z,slow,39,1439
1294,2026-08-07T12:20:42.595228Z,fast,56,1430
1294,2026-08-07T12:20:43.094685Z,fast,25,1479
1295,2026-08-07T12:20:43.594203Z,fast,47,1440
1295,2026-08-07T12:20:44.094848Z,fast,50,1549
1296,2026-08-07T12:20:44.594128Z,fast,36,1410
1296,2026-08-07T12:20:44.594142Z,slow,56,1343
1296,2026-08-07T12:20:45.093754Z,fast,17,1235
1297,2026-08-07T12:20:45.593684Z,fast,24,1073
1297,2026-08-07T12:20:46.094432Z,fast,24,1157
1298,2026-08-07T12:20:46.594152Z,fast,11,961
1298,2026-08-07T12:20:46.594155Z,slow,36,963
1298,2026-08-07T12:20:47.093787Z,fast,45,1539
1299,2026-08-07T12:20:47.593609Z,fast,121,1409
1299,2026-08-07T12:20:48.098336Z,fast,68,1355
1300,2026-08-07T12:20:48.595189Z,slow,30,1354
1300,2026-08-07T12:20:48.595184Z,fast,38,990
1300,2026-08-07T12:20:49.097098Z,fast,43,1640
1301,2026-08-07T12:20:49.596030Z,fast,10,841
1301,2026-08-07T12:20:50.093613Z,fast,31,1456
1302,2026-08-07T12:20:50.594484Z,slow,40,1413
1302,2026-08-07T12:20:50.594484Z,fast,56,1470
1302,2026-08-07T12:20:51.093780Z,fast,17,930
1303,2026-08-07T12:20:51.595225Z,fast,34,1681
1303,2026-08-07T12:20:52.094122Z,fast,40,1296
1304,2026-08-07T12:20:52.594595Z,fast,52,1661
1304,2026-08-07T12:20:52.594600Z,slow,65,1670
1304,2026-08-07T12:20:53.093704Z,fast,17,1116
1305,2026-08-07T12:20:53.595245Z,fast,27,1479
1305,2026-08-07T12:20:54.093681Z,fast,27,1136
1306,2026-08-07T12:20:54.594358Z,fast,31,1500
1306,2026-08-07T12:20:54.594363Z,slow,73,1437
1306,2026-08-07T12:20:55.094340Z,fast,18,1548
1307,2026-08-07T12:20:55.595847Z,fast,18,1519
1307,2026-08-07T12:20:56.093790Z,fast,12,1367
1308,2026-08-07T12:20:56.595831Z,fast,23,1360
1308,2026-08-07T12:20:56.595835Z,slow,54,1347
1308,2026-08-07T12:20:57.093643Z,fast,34,1371
1309,2026-08-07T12:20:57.595019Z,fast,26,1048
1309,2026-08-07T12:20:58.095245Z,fast,55,1520
1310,2026-08-07T12:20:58.594342Z,fast,50,1037
1310,2026-08-07T12:20:58.594345Z,slow,73,1115
1310,2026-08-07T12:20:59.094748Z,fast,30,1474
1311,2026-08-07T12:20:59.593846Z,fast,30,1522
1311,2026-08-07T12:21:00.095862Z,fast,46,1429
1312,2026-08-07T12:21:00.595153Z,fast,60,1507
1312,2026-08-07T12:21:00.595163Z,slow,70,1462
1312,2026-08-07T12:21:01.094307Z,fast,24,1246
1313,2026-08-07T12:21:01.595248Z,fast,46,1661
1313,2026-08-07T12:21:02.093899Z,fast,31,1403
1314,2026-08-07T12:21:02.594592Z,slow,56,1592
1314,2026-08-07T12:21:02.594592Z,fast,63,1602
1314,2026-08-07T12:21:03.094640Z,fast,59,1342
1315,2026-08-07T12:21:03.595366Z,fast,18,1314
1315,2026-08-07T12:21:04.093941Z,fast,32,1323
1316,2026-08-07T12:21:04.594990Z,slow,25,1246
1316,2026-08-07T12:21:04.594972Z,fast,44,1325
1316,2026-08-07T12:21:05.095653Z,fast,31,1020
1317,2026-08-07T12:21:05.593873Z,fast,24,1365
1317,2026-08-07T12:21:06.094418Z,fast,34,1298
1318,2026-08-07T12:21:06.593744Z,fast,58,1426
1318,2026-08-07T12:21:06.593745Z,slow,58,1417
1318,2026-08-07T12:21:07.093637Z,fast,45,1484
1319,2026-08-07T12:21:07.594926Z,fast,10,792
1319,2026-08-07T12:21:08.093881Z,fast,47,1537
1320,2026-08-07T12:21:08.594959Z,slow,31,1477
1320,2026-08-07T12:21:08.594959Z,fast,37,1477
1320,2026-08-07T12:21:09.094407Z,fast,20,1124
1321,2026-08-07T12:21:09.593752Z,fast,1,73
1321,2026-08-07T12:21:10.096029Z,fast,3,75
1322,2026-08-07T12:21:10.598693Z,fast,3,84
1322,2026-08-07T12:21:10.598699Z,slow,4,84
1322,2026-08-07T12:21:11.097100Z,fast,4,75
1323,2026-08-07T12:21:11.597121Z,fast,1,63
1323,2026-08-07T12:21:12.098216Z,fast,3,75
1324,2026-08-07T12:21:12.595016Z,fast,5,84
1324,2026-08-07T12:21:12.595016Z,slow,6,84
1324,2026-08-07T12:21:13.096022Z,fast,4,75
1325,2026-08-07T12:21:13.594287Z,fast,0,69
1325,2026-08-07T12:21:14.095888Z,fast,4,79
1326,2026-08-07T12:21:14.596941Z,fast,3,84
1326,2026-08-07T12:21:14.596957Z,slow,3,84
1326,2026-08-07T12:21:15.098720Z,fast,3,75
1327,2026-08-07T12:21:15.595965Z,fast,17,1478
1327,2026-08-07T12:21:16.094355Z,fast,3,73
1328,2026-08-07T12:21:16.595993Z,fast,3,82
1328,2026-08-07T12:21:16.596003Z,slow,4,82
1328,2026-08-07T12:21:17.094133Z,fast,1,73
1329,2026-08-07T12:21:17.595056Z,fast,28,896
1329,2026-08-07T12:21:18.095965Z,fast,3,72
1330,2026-08-07T12:21:18.598582Z,fast,3,82
1330,2026-08-07T12:21:18.598590Z,slow,3,82
1330,2026-08-07T12:21:19.095938Z,fast,1,73
1331,2026-08-07T12:21:19.595127Z,fast,4,73
1331,2026-08-07T12:21:20.095344Z,fast,3,63
1332,2026-08-07T12:21:20.598735Z,fast,4,82
1332,2026-08-07T12:21:20.598738Z,slow,4,82
1332,2026-08-07T12:21:21.096032Z,fast,2,73
1333,2026-08-07T12:21:21.595331Z,fast,3,73
1333,2026-08-07T12:21:22.098721Z,fast,3,63
1334,2026-08-07T12:21:22.598685Z,fast,2,82
1334,2026-08-07T12:21:22.598685Z,slow,2,82
1334,2026-08-07T12:21:23.096222Z,fast,3,73
1335,2026-08-07T12:21:23.595589Z,fast,3,73
1335,2026-08-07T12:21:24.095965Z,fast,3,63
1336,2026-08-07T12:21:24.598398Z,fast,4,82
1336,2026-08-07T12:21:24.598400Z,slow,5,82
1336,2026-08-07T12:21:25.098751Z,fast,4,73
1337,2026-08-07T12:21:25.598720Z,fast,3,73
1337,2026-08-07T12:21:26.097326Z,fast,2,63
1338,2026-08-07T12:21:26.595248Z,fast,6,82
1338,2026-08-07T12:21:26.595288Z,slow,6,82
1338,2026-08-07T12:21:27.098725Z,fast,4,73
1339,2026-08-07T12:21:27.597176Z,fast,3,73
1339,2026-08-07T12:21:28.094957Z,fast,1,63
1340,2026-08-07T12:21:28.597544Z,fast,4,80
1340,2026-08-07T12:21:28.597582Z,slow,5,82
1340,2026-08-07T12:21:29.096377Z,fast,3,73
1341,2026-08-07T12:21:29.597726Z,fast,3,73
1341,2026-08-07T12:21:30.096157Z,fast,1,63
1342,2026-08-07T12:21:30.598733Z,slow,2,82
1342,2026-08-07T12:21:30.598733Z,fast,2,82
1342,2026-08-07T12:21:31.098746Z,fast,2,73
1343,2026-08-07T12:21:31.594778Z,fast,3,73
1343,2026-08-07T12:21:32.095923Z,fast,6,231
1344,2026-08-07T12:21:32.596025Z,fast,2,82
1344,2026-08-07T12:21:32.596025Z,slow,3,82
1344,2026-08-07T12:21:33.098739Z,fast,4,73
1345,2026-08-07T12:21:33.595960Z,fast,2,73
1345,2026-08-07T12:21:34.094989Z,fast,41,1851
1346,2026-08-07T12:21:34.596462Z,fast,4,82
1346,2026-08-07T12:21:34.596462Z,slow,4,82
1346,2026-08-07T12:21:35.094602Z,fast,2,73
1347,2026-08-07T12:21:35.597058Z,fast,2,73
1347,2026-08-07T12:21:36.098559Z,fast,9,175
1348,2026-08-07T12:21:36.593774Z,fast,19,1399
1348,2026-08-07T12:21:36.593786Z,slow,26,1390
1348,2026-08-07T12:21:37.093931Z,fast,12,1012
1349,2026-08-07T12:21:37.594153Z,fast,10,1348
1349,2026-08-07T12:21:38.093878Z,fast,15,1105
1350,2026-08-07T12:21:38.594295Z,fast,13,1128
1350,2026-08-07T12:21:38.594295Z,slow,40,1401
1350,2026-08-07T12:21:39.093676Z,fast,14,1273
1351,2026-08-07T12:21:39.595338Z,fast,17,1507
1351,2026-08-07T12:21:40.094160Z,fast,36,1661
1352,2026-08-07T12:21:40.593915Z,fast,51,1172
1352,2026-08-07T12:21:40.593922Z,slow,54,1163
1352,2026-08-07T12:21:41.094490Z,fast,56,1558
1353,2026-08-07T12:21:41.594788Z,fast,57,1637
1353,2026-08-07T12:21:42.094303Z,fast,47,1267
1354,2026-08-07T12:21:42.594721Z,fast,79,1782
1354,2026-08-07T12:21:42.594726Z,slow,86,1815
1354,2026-08-07T12:21:43.093998Z,fast,22,1049
1355,2026-08-07T12:21:43.594385Z,fast,19,1668
1355,2026-08-07T12:21:44.096062Z,fast,26,1148
1356,2026-08-07T12:21:44.593908Z,fast,101,1631
1356,2026-08-07T12:21:44.593943Z,slow,101,1593
1356,2026-08-07T12:21:45.094605Z,fast,50,1111
1357,2026-08-07T12:21:45.594496Z,fast,24,1491
1357,2026-08-07T12:21:46.096010Z,fast,23,1409
1358,2026-08-07T12:21:46.595127Z,fast,34,1687
1358,2026-08-07T12:21:46.595129Z,slow,39,1519
1358,2026-08-07T12:21:47.094331Z,fast,25,1261
1359,2026-08-07T12:21:47.594429Z,fast,27,1601
1359,2026-08-07T12:21:48.094986Z,fast,40,1488
1360,2026-08-07T12:21:48.593892Z,fast,28,1444
1360,2026-08-07T12:21:48.593892Z,slow,63,1435
1360,2026-08-07T12:21:49.093885Z,fast,14,1212
1361,2026-08-07T12:21:49.594007Z,fast,30,1617
1361,2026-08-07T12:21:50.094266Z,fast,28,1433
1362,2026-08-07T12:21:50.593797Z,fast,29,1791
1362,2026-08-07T12:21:50.593799Z,slow,76,1408
1362,2026-08-07T12:21:51.095669Z,fast,29,1705
1363,2026-08-07T12:21:51.593803Z,fast,27,1180
1363,2026-08-07T12:21:52.094900Z,fast,27,1606
1364,2026-08-07T12:21:52.594986Z,fast,24,1220
1364,2026-08-07T12:21:52.594989Z,slow,73,1310
1364,2026-08-07T12:21:53.093979Z,fast,41,1277
1365,2026-08-07T12:21:53.593855Z,fast,13,1201
1365,2026-08-07T12:21:54.095349Z,fast,12,1385
1366,2026-08-07T12:21:54.594163Z,fast,18,1327
1366,2026-08-07T12:21:54.594169Z,slow,34,1325
1366,2026-08-07T12:21:55.093802Z,fast,31,1326
1367,2026-08-07T12:21:55.594161Z,fast,37,1705
1367,2026-08-07T12:21:56.094449Z,fast,32,1607
1368,2026-08-07T12:21:56.593873Z,fast,31,1588
1368,2026-08-07T12:21:56.593909Z,slow,74,1576
1368,2026-08-07T12:21:57.094006Z,fast,47,1520
1369,2026-08-07T12:21:57.593857Z,fast,42,1564
1369,2026-08-07T12:21:58.094276Z,fast,39,1566
1370,2026-08-07T12:21:58.594939Z,slow,18,1387
1370,2026-08-07T12:21:58.594937Z,fast,30,1396
1370,2026-08-07T12:21:59.093965Z,fast,36,1334
1371,2026-08-07T12:21:59.593925Z,fast,25,1271
1371,2026-08-07T12:22:00.094856Z,fast,22,1297
1372,2026-08-07T12:22:00.593874Z,fast,33,1382
1372,2026-08-07T12:22:00.593874Z,slow,48,1383
1372,2026-08-07T12:22:01.093848Z,fast,10,701
1373,2026-08-07T12:22:01.594522Z,fast,26,1265
1373,2026-08-07T12:22:02.094068Z,fast,15,1117
1374,2026-08-07T12:22:02.594577Z,fast,33,1457
1374,2026-08-07T12:22:02.594620Z,slow,38,1261
1374,2026-08-07T12:22:03.093903Z,fast,29,1316
1375,2026-08-07T12:22:03.595277Z,fast,28,1612
1375,2026-08-07T12:22:04.094089Z,fast,15,1158
1376,2026-08-07T12:22:04.594961Z,fast,40,1386
1376,2026-08-07T12:22:04.594972Z,slow,41,1410
1376,2026-08-07T12:22:05.094335Z,fast,37,1542
1377,2026-08-07T12:22:05.594943Z,fast,33,1409
1377,2026-08-07T12:22:06.094746Z,fast,38,1686
1378,2026-08-07T12:22:06.593839Z,slow,40,1685
1378,2026-08-07T12:22:06.593828Z,fast,40,1645
1378,2026-08-07T12:22:07.094554Z,fast,19,1538
1379,2026-08-07T12:22:07.593932Z,fast,24,1562
1379,2026-08-07T12:22:08.093806Z,fast,38,1634
1380,2026-08-07T12:22:08.595148Z,fast,31,1402
1380,2026-08-07T12:22:08.595156Z,slow,40,1416
1380,2026-08-07T12:22:09.095613Z,fast,34,1380
1381,2026-08-07T12:22:09.593814Z,fast,32,872
1381,2026-08-07T12:22:10.094944Z,fast,46,1191
1382,2026-08-07T12:22:10.596337Z,fast,30,1287
1382,2026-08-07T12:22:10.596340Z,slow,31,1296
1382,2026-08-07T12:22:11.094846Z,fast,21,1486
1383,2026-08-07T12:22:11.594855Z,fast,20,1472
1383,2026-08-07T12:22:12.094880Z,fast,47,1548
1384,2026-08-07T12:22:12.593903Z,fast,29,1549
1384,2026-08-07T12:22:12.593901Z,slow,59,1582
1384,2026-08-07T12:22:13.094680Z,fast,39,1510
1385,2026-08-07T12:22:13.594421Z,fast,39,1779
1385,2026-08-07T12:22:14.094493Z,fast,43,1366
1386,2026-08-07T12:22:14.594474Z,slow,26,1815
1386,2026-08-07T12:22:14.594466Z,fast,61,1813
1386,2026-08-07T12:22:15.095141Z,fast,36,1473
1387,2026-08-07T12:22:15.594547Z,fast,25,1198
1387,2026-08-07T12:22:16.093761Z,fast,21,1685
1388,2026-08-07T12:22:16.594177Z,fast,20,1557
1388,2026-08-07T12:22:16.594178Z,slow,72,1559
1388,2026-08-07T12:22:17.094195Z,fast,27,1287
1389,2026-08-07T12:22:17.594029Z,fast,28,1065
1389,2026-08-07T12:22:18.095090Z,fast,23,1608
1390,2026-08-07T12:22:18.594944Z,slow,38,1111
1390,2026-08-07T12:22:18.594939Z,fast,40,1120
1390,2026-08-07T12:22:19.093774Z,fast,59,1332
1391,2026-08-07T12:22:19.595096Z,fast,13,1294
1391,2026-08-07T12:22:20.095707Z,fast,23,1487
1392,2026-08-07T12:22:20.595079Z,fast,24,1416
1392,2026-08-07T12:22:20.595081Z,slow,55,1417
1392,2026-08-07T12:22:21.093954Z,fast,25,1560
1393,2026-08-07T12:22:21.594379Z,fast,23,1636
1393,2026-08-07T12:22:22.096131Z,fast,40,1538
1394,2026-08-07T12:22:22.595373Z,fast,25,1744
1394,2026-08-07T12:22:22.595386Z,slow,26,1744
1394,2026-08-07T12:22:23.094070Z,fast,32,1463
